1780461607327662706,-0.030214840280454652,0.17025264871681187,-0.015
1780461607381941795,-0.030373900866504544,0.16993863078685287,-0.015
1780461607447454690,-0.030532961452554436,0.1696246128568939,-0.015
1780461607549474954,-0.030532961452554436,0.1696246128568939,-0.015
1780461607611587285,-0.030373900866504544,0.16993863078685287,-0.015
1780461607699623346,-0.031182006482298616,0.16961787536523565,-0.015
1780461607785565376,-0.030532961452554436,0.1696246128568939,-0.015
1780461607842741250,-0.030532961452554436,0.1696246128568939,-0.015
1780461607934185743,-0.031182006482298616,0.16961787536523565,-0.015
1780461607992639064,-0.030532961452554436,0.1696246128568939,-0.015
1780461608096586465,-0.03134264242036247,0.16930384108214155,-0.015
1780461608177026033,-0.031182006482298616,0.16961787536523565,-0.015
1780461608249002218,-0.030692022038604327,0.16931059492693487,-0.015
1780461608321249723,-0.030373900866504544,0.16993863078685287,-0.015
1780461608378287076,-0.030692022038604327,0.16931059492693487,-0.015
1780461608511074542,-0.030532961452554436,0.1696246128568939,-0.015
1780461608576359510,-0.03086073460617096,0.1702459439314238,-0.015
1780461608689190387,-0.030214840280454652,0.17025264871681187,-0.015
1780461608756269931,-0.030692022038604327,0.16931059492693487,-0.015
1780461608833822250,-0.030532961452554436,0.1696246128568939,-0.015
1780461608884582757,-0.031182006482298616,0.16961787536523565,-0.015
1780461608995143413,-0.03085108262465422,0.16899657699697587,-0.015
1780461609112847805,-0.031182006482298616,0.16961787536523565,-0.015
1780461609216163158,-0.031182006482298616,0.16961787536523565,-0.015
1780461609305652618,-0.030692022038604327,0.16931059492693487,-0.015
1780461609373082637,-0.030373900866504544,0.16993863078685287,-0.015
1780461609478396654,-0.03134264242036247,0.16930384108214155,-0.015
1780461609539320230,-0.030532961452554436,0.1696246128568939,-0.015
1780461609599327802,-0.030214840280454652,0.17025264871681187,-0.015
1780461609654774427,-0.030532961452554436,0.1696246128568939,-0.015
1780461609738303184,-0.030692022038604327,0.16931059492693487,-0.015
1780461609796222925,-0.030692022038604327,0.16931059492693487,-0.015
1780461609853763103,-0.030692022038604327,0.16931059492693487,-0.015
1780461609924238920,-0.030532961452554436,0.1696246128568939,-0.015
1780461609998116016,-0.031021370544234803,0.16993190964832972,-0.015
1780461610055723428,-0.03085108262465422,0.16899657699697587,-0.015
1780461610117325544,-0.030532961452554436,0.1696246128568939,-0.015
1780461610189973831,-0.030532961452554436,0.1696246128568939,-0.015
1780461610241996765,-0.031182006482298616,0.16961787536523565,-0.015
1780461610301369428,-0.0315032783584263,0.16898980679904743,-0.015
1780461610396888494,-0.031182006482298616,0.16961787536523565,-0.015
1780461610470490455,-0.030532961452554436,0.1696246128568939,-0.015
1780461610551795482,-0.030214840280454652,0.17025264871681187,-0.015
1780461610676865816,-0.030532961452554436,0.1696246128568939,-0.015
1780461610778883218,-0.030532961452554436,0.1696246128568939,-0.015
1780461610838189363,-0.03134264242036247,0.16930384108214155,-0.015
1780461610938952207,-0.030532961452554436,0.1696246128568939,-0.015
1780461611047568798,-0.031182006482298616,0.16961787536523565,-0.015
1780461611138340234,-0.030532961452554436,0.1696246128568939,-0.015
1780461611290487289,-0.030532961452554436,0.1696246128568939,-0.015
1780461611367493629,-0.031021370544234803,0.16993190964832972,-0.015
1780461611476535558,-0.031182006482298616,0.16961787536523565,-0.015
1780461611541693687,-0.030532961452554436,0.1696246128568939,-0.015
1780461611631368160,-0.03134264242036247,0.16930384108214155,-0.015
1780461611748536586,-0.030532961452554436,0.1696246128568939,-0.015
1780461611852151393,-0.030692022038604327,0.16931059492693487,-0.015
1780461611937821149,-0.030692022038604327,0.16931059492693487,-0.015
1780461612026342868,-0.031021370544234803,0.16993190964832972,-0.015
1780461612128066062,-0.030532961452554436,0.1696246128568939,-0.015
1780461612221603870,-0.030532961452554436,0.1696246128568939,-0.015
1780461612284931659,-0.031182006482298616,0.16961787536523565,-0.015
1780461612366846561,-0.030532961452554436,0.1696246128568939,-0.015
1780461612426305055,-0.031182006482298616,0.16961787536523565,-0.015
1780461612482605457,-0.030692022038604327,0.16931059492693487,-0.015
1780461612563147783,-0.030373900866504544,0.16993863078685287,-0.015
1780461612666830301,-0.03134264242036247,0.16930384108214155,-0.015
1780461612730422496,-0.030532961452554436,0.1696246128568939,-0.015
1780461612836084842,-0.030373900866504544,0.16993863078685287,-0.015
1780461612909883737,-0.03134264242036247,0.16930384108214155,-0.015
1780461612970846176,-0.030532961452554436,0.1696246128568939,-0.015
1780461613091362953,-0.030692022038604327,0.16931059492693487,-0.015
1780461613176810026,-0.030532961452554436,0.1696246128568939,-0.015
1780461613243632078,-0.030532961452554436,0.1696246128568939,-0.015
1780461613310194492,-0.030373900866504544,0.16993863078685287,-0.015
1780461613394650220,-0.030532961452554436,0.1696246128568939,-0.015
1780461613455633401,-0.03134264242036247,0.16930384108214155,-0.015
1780461613514594316,-0.031182006482298616,0.16961787536523565,-0.015
1780461613579373598,-0.031182006482298616,0.16961787536523565,-0.015
1780461613657371997,-0.030373900866504544,0.16993863078685287,-0.015
1780461613712712049,-0.030692022038604327,0.16931059492693487,-0.015
1780461613768793106,-0.030692022038604327,0.16931059492693487,-0.015
1780461613838578939,-0.030532961452554436,0.1696246128568939,-0.015
1780461613961942672,-0.031021370544234803,0.16993190964832972,-0.015
1780461614056507587,-0.03134264242036247,0.16930384108214155,-0.015
1780461614174901723,-0.030532961452554436,0.1696246128568939,-0.015
1780461614239095449,-0.031182006482298616,0.16961787536523565,-0.015
1780461614319246768,-0.030692022038604327,0.16931059492693487,-0.015
1780461614426755189,-0.030692022038604327,0.16931059492693487,-0.015
1780461614502163171,-0.031021370544234803,0.16993190964832972,-0.015
1780461614642928838,-0.03134264242036247,0.16930384108214155,-0.015
1780461614718253374,-0.030373900866504544,0.16993863078685287,-0.015
1780461614774387598,-0.030692022038604327,0.16931059492693487,-0.015
1780461614858157396,-0.030532961452554436,0.1696246128568939,-0.015
1780461614927662372,-0.031182006482298616,0.16961787536523565,-0.015
1780461615030661821,-0.030532961452554436,0.1696246128568939,-0.015
1780461615098392724,-0.030373900866504544,0.16993863078685287,-0.015
1780461615244813203,-0.030692022038604327,0.16931059492693487,-0.015
1780461615314284801,-0.030692022038604327,0.16931059492693487,-0.015
